,tag,gene_length
977,169963.11.peg.952,657
978,169963.11.peg.953,1962
979,169963.11.peg.954,624
980,169963.11.peg.955,669
981,169963.11.peg.956,732
982,169963.11.peg.957,996
983,169963.11.peg.958,606
984,169963.11.peg.959,948
985,169963.11.peg.960,117
986,169963.11.rna.22,71
987,169963.11.peg.961,1143
988,169963.11.peg.962,510
989,169963.11.peg.963,741
990,169963.11.peg.964,162
991,169963.11.peg.965,459
992,169963.11.peg.966,747
993,169963.11.peg.967,963
994,169963.11.peg.968,978
995,169963.11.peg.969,1806
996,169963.11.peg.970,471
997,169963.11.peg.971,303
998,169963.11.peg.972,1131
999,169963.11.peg.973,228
1000,169963.11.peg.974,1218
1001,169963.11.peg.975,690
1002,169963.11.peg.976,1047
1003,169963.11.peg.977,900
1004,169963.11.peg.978,822
1005,169963.11.peg.979,459
1006,169963.11.peg.980,228
1007,169963.11.peg.981,315
1008,169963.11.peg.982,846
1009,169963.11.peg.983,1134
1010,169963.11.peg.984,705
1011,169963.11.peg.985,723
1012,169963.11.peg.986,1056
1013,169963.11.peg.987,909
1014,169963.11.peg.988,1227
1015,169963.11.peg.989,558
1016,169963.11.peg.990,915
1017,169963.11.peg.991,819
1018,169963.11.peg.992,585
1019,169963.11.peg.993,468
1020,169963.11.peg.994,669
1021,169963.11.peg.995,795
1022,169963.11.peg.996,891
1023,169963.11.peg.997,789
1024,169963.11.peg.998,1275
1025,169963.11.peg.999,237
1026,169963.11.peg.1000,1185
1027,169963.11.peg.1001,1533
1028,169963.11.peg.1002,147
1029,169963.11.peg.1003,675
1030,169963.11.peg.1004,444
1031,169963.11.peg.1005,750
1032,169963.11.peg.1006,1020
1033,169963.11.peg.1007,765
1034,169963.11.peg.1008,753
1035,169963.11.peg.1009,1476
1036,169963.11.peg.1010,1053
1037,169963.11.peg.1011,480
1038,169963.11.peg.1012,456
1039,169963.11.peg.1013,429
1040,169963.11.peg.1014,912
1041,169963.11.peg.1015,855
1042,169963.11.peg.1016,1569
1043,169963.11.peg.1017,426
1044,169963.11.peg.1018,1362
1045,169963.11.peg.1019,768
1046,169963.11.peg.1020,768
1047,169963.11.peg.1021,1416
1048,169963.11.peg.1022,369
1049,169963.11.peg.1023,1032
1050,169963.11.peg.1024,480
1051,169963.11.peg.1025,2175
1052,169963.11.peg.1026,498
1053,169963.11.peg.1027,792
1054,169963.11.peg.1028,1467
1055,169963.11.peg.1029,225
1056,169963.11.peg.1030,267
1057,169963.11.peg.1031,1719
1058,169963.11.peg.1032,939
1059,169963.11.peg.1033,861
1060,169963.11.peg.1034,1146
1061,169963.11.peg.1035,222
1062,169963.11.peg.1036,234
1063,169963.11.peg.1037,453
1064,169963.11.peg.1038,879
1065,169963.11.peg.1039,711
1066,169963.11.peg.1040,1116
1067,169963.11.peg.1041,882
1068,169963.11.peg.1042,1194
1069,169963.11.peg.1043,849
1070,169963.11.peg.1044,903
1071,169963.11.peg.1045,492
1072,169963.11.peg.1046,696
1073,169963.11.peg.1047,873
1074,169963.11.peg.1048,714
1075,169963.11.peg.1049,1059
1076,169963.11.peg.1050,639
1077,169963.11.peg.1051,660
1078,169963.11.peg.1052,921
1079,169963.11.pg.6,320
1080,169963.11.peg.1053,852
1081,169963.11.peg.1054,966
1082,169963.11.peg.1055,1668
1083,169963.11.peg.1056,210
1084,169963.11.peg.1057,192
1085,169963.11.peg.1058,771
1086,169963.11.peg.1059,1029
1087,169963.11.peg.1060,1404
1088,169963.11.peg.1061,825
1089,169963.11.peg.1062,957
1090,169963.11.peg.1063,1464
1091,169963.11.peg.1064,1857
1092,169963.11.peg.1065,1266
1093,169963.11.peg.1066,804
1094,169963.11.peg.1067,582
1095,169963.11.peg.1068,663
1096,169963.11.peg.1069,672
1097,169963.11.peg.1070,771
1098,169963.11.peg.1071,1224
1099,169963.11.peg.1072,486
1100,169963.11.peg.1073,423
1101,169963.11.peg.1074,249
1102,169963.11.peg.1075,483
1103,169963.11.peg.1076,912
1104,169963.11.peg.1077,489
1105,169963.11.peg.1078,999
1106,169963.11.peg.1079,555
1107,169963.11.peg.1080,552
1108,169963.11.peg.1081,1116
1109,169963.11.peg.1082,978
1110,169963.11.peg.1083,1635
1111,169963.11.peg.1084,1404
1112,169963.11.peg.1085,441
1113,169963.11.peg.1086,177
1114,169963.11.peg.1087,954
1115,169963.11.peg.1088,273
1116,169963.11.peg.1089,531
1117,169963.11.peg.1090,663
1118,169963.11.peg.1091,1341
1119,169963.11.peg.1092,1422
1120,169963.11.peg.1093,669
1121,169963.11.peg.1094,945
1122,169963.11.peg.1095,615
1123,169963.11.peg.1096,774
1124,169963.11.peg.1097,1839
1125,169963.11.peg.1098,861
1126,169963.11.peg.1099,243
1127,169963.11.peg.1100,282
1128,169963.11.peg.1101,1203
1129,169963.11.peg.1102,3441
1130,169963.11.peg.1103,900
1131,169963.11.peg.1104,804
1132,169963.11.peg.1105,1002
1133,169963.11.peg.1106,1719
1134,169963.11.peg.1107,1689
1135,169963.11.peg.1108,873
1136,169963.11.peg.1109,2859
1137,169963.11.peg.1110,1872
1138,169963.11.peg.1111,867
1139,169963.11.peg.1112,561
1140,169963.11.peg.1113,987
1141,169963.11.peg.1114,831
1142,169963.11.peg.1115,1992
1143,169963.11.peg.1116,711
1144,169963.11.peg.1117,1026
1145,169963.11.peg.1118,1161
1146,169963.11.peg.1119,384
1147,169963.11.peg.1120,984
1148,169963.11.peg.1121,1014
1149,169963.11.peg.1122,1491
1150,169963.11.peg.1123,825
1151,169963.11.peg.1124,309
1152,169963.11.peg.1125,405
1153,169963.11.peg.1126,1545
1154,169963.11.peg.1127,1203
1155,169963.11.peg.1128,201
1156,169963.11.peg.1129,231
1157,169963.11.peg.1130,420
1158,169963.11.peg.1131,2124
1159,169963.11.peg.1132,396
1160,169963.11.peg.1133,336
1161,169963.11.peg.1134,918
1162,169963.11.peg.1135,1011
1163,169963.11.peg.1136,2160
1164,169963.11.peg.1137,2451
1165,169963.11.peg.1138,501
1166,169963.11.peg.1139,222
1167,169963.11.peg.1140,1185
1168,169963.11.peg.1141,1401
1169,169963.11.peg.1142,213
1170,169963.11.peg.1143,315
1171,169963.11.peg.1144,2418
1172,169963.11.peg.1145,774
1173,169963.11.peg.1146,357
1174,169963.11.peg.1147,1518
1175,169963.11.peg.1148,858
1176,169963.11.peg.1149,141
1177,169963.11.peg.1150,369
1178,169963.11.peg.1151,420
1179,169963.11.peg.1152,474
1180,169963.11.peg.1153,438
1181,169963.11.peg.1154,153
1182,169963.11.peg.1155,534
1183,169963.11.peg.1156,453
1184,169963.11.peg.1157,456
1185,169963.11.peg.1158,912
1186,169963.11.peg.1159,615
1187,169963.11.peg.1160,720
1188,169963.11.peg.1161,1716
1189,169963.11.peg.1162,1647
1190,169963.11.peg.1163,309
1191,169963.11.peg.1164,348
1192,169963.11.peg.1165,1149
1193,169963.11.peg.1166,120
1194,169963.11.peg.1167,1620
1195,169963.11.peg.1168,348
1196,169963.11.peg.1169,573
1197,169963.11.peg.1170,240
1198,169963.11.peg.1171,408
1199,169963.11.peg.1172,480
1200,169963.11.peg.1173,1356
1201,169963.11.peg.1174,555
1202,169963.11.peg.1175,351
1203,169963.11.peg.1176,432
1204,169963.11.peg.1177,750
1205,169963.11.peg.1178,558
1206,169963.11.peg.1179,747
1207,169963.11.peg.1180,576
1208,169963.11.peg.1181,885
1209,169963.11.peg.1182,288
1210,169963.11.peg.1183,804
1211,169963.11.peg.1184,1665
1212,169963.11.peg.1185,660
1213,169963.11.peg.1186,513
1214,169963.11.peg.1187,1821
1215,169963.11.peg.1188,348
1216,169963.11.peg.1189,438
1217,169963.11.peg.1190,276
1218,169963.11.peg.1191,636
1219,169963.11.peg.1192,840
1220,169963.11.peg.1193,480
1221,169963.11.peg.1194,264
1222,169963.11.peg.1195,996
1223,169963.11.peg.1196,1410
1224,169963.11.peg.1197,1119
1225,169963.11.peg.1198,705
1226,169963.11.peg.1199,1194
1227,169963.11.peg.1200,1086
1228,169963.11.peg.1201,834
1229,169963.11.peg.1202,1140
1230,169963.11.peg.1203,573
1231,169963.11.peg.1204,1458
1232,169963.11.peg.1205,1422
1233,169963.11.peg.1206,1365
1234,169963.11.peg.1207,882
1235,169963.11.peg.1208,654
1236,169963.11.peg.1209,522
1237,169963.11.peg.1210,1461
1238,169963.11.peg.1211,285
1239,169963.11.peg.1212,756
1240,169963.11.peg.1213,642
1241,169963.11.peg.1214,567
1242,169963.11.peg.1215,270
1243,169963.11.peg.1216,489
1244,169963.11.peg.1217,1122
1245,169963.11.peg.1218,444
1246,169963.11.peg.1219,1452
1247,169963.11.peg.1220,552
1248,169963.11.peg.1221,495
1249,169963.11.peg.1222,1359
1250,169963.11.peg.1223,948
1251,169963.11.peg.1224,633
1252,169963.11.peg.1225,1122
1253,169963.11.peg.1226,597
1254,169963.11.peg.1227,570
1255,169963.11.peg.1228,750
1256,169963.11.peg.1229,1032
1257,169963.11.peg.1230,726
1258,169963.11.peg.1231,753
1259,169963.11.peg.1232,1482
1260,169963.11.peg.1233,786
1261,169963.11.peg.1234,711
1262,169963.11.peg.1235,735
1263,169963.11.peg.1236,297
1264,169963.11.peg.1237,678
1265,169963.11.peg.1238,807
1266,169963.11.peg.1239,1536
1267,169963.11.peg.1240,567
1268,169963.11.peg.1241,468
1269,169963.11.peg.1242,450
1270,169963.11.peg.1243,531
1271,169963.11.peg.1244,312
1272,169963.11.peg.1245,552
1273,169963.11.peg.1246,789
1274,169963.11.peg.1247,1014
1275,169963.11.peg.1248,1080
1276,169963.11.peg.1249,759
1277,169963.11.peg.1250,360
1278,169963.11.peg.1251,324
1279,169963.11.peg.1252,1053
1280,169963.11.peg.1253,2409
1281,169963.11.peg.1254,702
1282,169963.11.peg.1255,3411
1283,169963.11.peg.1256,453
1284,169963.11.peg.1257,3201
1285,169963.11.peg.1258,675
1286,169963.11.peg.1259,882
1287,169963.11.peg.1260,264
1288,169963.11.peg.1261,543
1289,169963.11.peg.1262,1713
1290,169963.11.peg.1263,2358
1291,169963.11.peg.1264,312
1292,169963.11.peg.1265,1812
1293,169963.11.peg.1266,1215
1294,169963.11.peg.1267,486
1295,169963.11.peg.1268,114
1296,169963.11.peg.1269,801
1297,169963.11.peg.1270,747
1298,169963.11.peg.1271,612
1299,169963.11.peg.1272,525
1300,169963.11.rna.23,74
1301,169963.11.peg.1273,1359
1302,169963.11.peg.1274,594
1303,169963.11.peg.1275,408
1304,169963.11.peg.1276,600
1305,169963.11.peg.1277,261
1306,169963.11.peg.1278,1413
1307,169963.11.peg.1279,264
1308,169963.11.peg.1280,477
1309,169963.11.peg.1281,246
1310,169963.11.peg.1282,1206
1311,169963.11.peg.1283,660
1312,169963.11.peg.1284,195
1313,169963.11.peg.1285,849
1314,169963.11.peg.1286,108
1315,169963.11.peg.1287,138
1316,169963.11.peg.1288,714
1317,169963.11.peg.1289,1647
1318,169963.11.peg.1290,1485
1319,169963.11.peg.1291,453
1320,169963.11.peg.1292,465
1321,169963.11.peg.1293,921
1322,169963.11.peg.1294,1248
1323,169963.11.peg.1295,831
1324,169963.11.peg.1296,1140
1325,169963.11.peg.1297,396
1326,169963.11.peg.1298,216
1327,169963.11.peg.1299,534
1328,169963.11.peg.1300,666
1329,169963.11.peg.1301,939
1330,169963.11.peg.1302,1284
1331,169963.11.peg.1303,1260
1332,169963.11.peg.1304,567
1333,169963.11.peg.1305,570
1334,169963.11.peg.1306,423
1335,169963.11.peg.1307,864
1336,169963.11.peg.1308,786
1337,169963.11.peg.1309,861
1338,169963.11.peg.1310,2079
1339,169963.11.peg.1311,1305
1340,169963.11.peg.1312,903
1341,169963.11.peg.1313,540
1342,169963.11.peg.1314,1410
1343,169963.11.peg.1315,780
1344,169963.11.peg.1316,420
1345,169963.11.peg.1317,312
1346,169963.11.peg.1318,873
1347,169963.11.peg.1319,597
1348,169963.11.peg.1320,408
1349,169963.11.peg.1321,1737
1350,169963.11.peg.1322,2460
1351,169963.11.peg.1323,468
1352,169963.11.peg.1324,1734
1353,169963.11.peg.1325,1797
1354,169963.11.peg.1326,1869
1355,169963.11.peg.1327,699
1356,169963.11.peg.1328,1677
1357,169963.11.peg.1329,918
1358,169963.11.peg.1330,234
1359,169963.11.peg.1331,1224
1360,169963.11.peg.1332,1227
1361,169963.11.peg.1333,171
1362,169963.11.peg.1334,369
1363,169963.11.peg.1335,1335
1364,169963.11.peg.1336,1044
1365,169963.11.peg.1337,522
1366,169963.11.peg.1338,615
1367,169963.11.peg.1339,330
1368,169963.11.peg.1340,228
1369,169963.11.peg.1341,1995
1370,169963.11.peg.1342,195
1371,169963.11.peg.1343,240
1372,169963.11.peg.1344,843
1373,169963.11.peg.1345,732
1374,169963.11.peg.1346,507
1375,169963.11.peg.1347,1305
1376,169963.11.peg.1348,1131
1377,169963.11.peg.1349,375
1378,169963.11.peg.1350,729
1379,169963.11.peg.1351,558
1380,169963.11.peg.1352,762
1381,169963.11.peg.1353,789
1382,169963.11.peg.1354,1143
1383,169963.11.peg.1355,1263
1384,169963.11.peg.1356,1707
1385,169963.11.peg.1357,4335
1386,169963.11.peg.1358,468
1387,169963.11.peg.1359,1119
1388,169963.11.peg.1360,285
1389,169963.11.peg.1361,300
1390,169963.11.peg.1362,2340
1391,169963.11.peg.1363,279
1392,169963.11.peg.1364,345
1393,169963.11.peg.1365,915
1394,169963.11.peg.1366,945
1395,169963.11.peg.1367,270
1396,169963.11.peg.1368,2172
1397,169963.11.peg.1369,1041
1398,169963.11.peg.1370,480
1399,169963.11.peg.1371,357
1400,169963.11.peg.1372,150
1401,169963.11.peg.1373,540
1402,169963.11.peg.1374,1539
1403,169963.11.peg.1375,213
1404,169963.11.peg.1376,969
1405,169963.11.peg.1377,1092
1406,169963.11.peg.1378,318
1407,169963.11.peg.1379,468
1408,169963.11.peg.1380,195
1409,169963.11.peg.1381,429
1410,169963.11.peg.1382,324
1411,169963.11.peg.1383,1032
1412,169963.11.peg.1384,1023
1413,169963.11.peg.1385,1089
1414,169963.11.peg.1386,1347
1415,169963.11.peg.1387,1467
1416,169963.11.peg.1388,381
1417,169963.11.peg.1389,273
1418,169963.11.peg.1390,966
1419,169963.11.peg.1391,1062
1420,169963.11.peg.1392,558
1421,169963.11.peg.1393,468
1422,169963.11.peg.1394,1365
1423,169963.11.peg.1395,408
1424,169963.11.peg.1396,387
1425,169963.11.peg.1397,855
1426,169963.11.peg.1398,1356
1427,169963.11.peg.1399,228
1428,169963.11.peg.1400,882
1429,169963.11.peg.1401,201
1430,169963.11.peg.1402,1782
1431,169963.11.peg.1403,825
1432,169963.11.peg.1404,450
1433,169963.11.peg.1405,1692
1434,169963.11.peg.1406,867
1435,169963.11.peg.1407,1068
1436,169963.11.peg.1408,1428
1437,169963.11.peg.1409,996
1438,169963.11.peg.1410,984
1439,169963.11.peg.1411,1251
1440,169963.11.peg.1412,96
1441,169963.11.peg.1413,1098
1442,169963.11.peg.1414,1419
1443,169963.11.peg.1415,681
1444,169963.11.peg.1416,1452
1445,169963.11.peg.1417,828
1446,169963.11.peg.1418,282
1447,169963.11.peg.1419,282
1448,169963.11.peg.1420,348
1449,169963.11.peg.1421,1077
1450,169963.11.peg.1422,960
1451,169963.11.peg.1423,933
1452,169963.11.peg.1424,2274
1453,169963.11.peg.1425,840
1454,169963.11.peg.1426,1074
1455,169963.11.peg.1427,1590
1456,169963.11.peg.1428,1053
1457,169963.11.peg.1429,951
1458,169963.11.peg.1430,1293
1459,169963.11.peg.1431,1287
1460,169963.11.peg.1432,732
1461,169963.11.peg.1433,930
1462,169963.11.peg.1434,579
1463,169963.11.peg.1435,1245
1464,169963.11.peg.1436,126
1465,169963.11.peg.1437,1047
1466,169963.11.peg.1438,1563
1467,169963.11.peg.1439,498
1468,169963.11.peg.1440,804
1469,169963.11.peg.1441,363
1470,169963.11.peg.1442,2583
1471,169963.11.peg.1443,1806
1472,169963.11.peg.1444,549
1473,169963.11.peg.1445,2235
1474,169963.11.peg.1446,747
1475,169963.11.peg.1447,531
1476,169963.11.peg.1448,1194
1477,169963.11.peg.1449,549
1478,169963.11.peg.1450,228
1479,169963.11.peg.1451,534
1480,169963.11.peg.1452,1320
1481,169963.11.peg.1453,1170
1482,169963.11.peg.1454,1167
1483,169963.11.peg.1455,600
1484,169963.11.peg.1456,1245
1485,169963.11.peg.1457,1269
1486,169963.11.peg.1458,1038
1487,169963.11.peg.1459,897
1488,169963.11.peg.1460,987
1489,169963.11.peg.1461,1515
1490,169963.11.peg.1462,831
1491,169963.11.peg.1463,1347
1492,169963.11.peg.1464,672
1493,169963.11.peg.1465,927
1494,169963.11.peg.1466,657
1495,169963.11.peg.1467,1194
1496,169963.11.peg.1468,561
1497,169963.11.peg.1469,384
1498,169963.11.peg.1470,1602
1499,169963.11.peg.1471,651
1500,169963.11.peg.1472,1341
1501,169963.11.peg.1473,1668
1502,169963.11.peg.1474,882
1503,169963.11.peg.1475,1212
1504,169963.11.peg.1476,1044
1505,169963.11.peg.1477,2166
1506,169963.11.peg.1478,609
1507,169963.11.peg.1479,801
1508,169963.11.peg.1480,1107
1509,169963.11.peg.1481,708
1510,169963.11.peg.1482,327
1511,169963.11.peg.1483,885
1512,169963.11.peg.1484,426
1513,169963.11.peg.1485,879
1514,169963.11.peg.1486,774
1515,169963.11.peg.1487,927
1516,169963.11.peg.1488,894
1517,169963.11.peg.1489,1308
1518,169963.11.peg.1490,996
1519,169963.11.peg.1491,1122
1520,169963.11.peg.1492,729
1521,169963.11.peg.1493,1125
1522,169963.11.peg.1494,1881
1523,169963.11.peg.1495,441
1524,169963.11.peg.1496,825
1525,169963.11.peg.1497,2067
1526,169963.11.peg.1498,891
1527,169963.11.peg.1499,768
1528,169963.11.peg.1500,570
1529,169963.11.peg.1501,906
1530,169963.11.peg.1502,396
1531,169963.11.peg.1503,390
1532,169963.11.peg.1504,486
1533,169963.11.peg.1505,2157
1534,169963.11.peg.1506,960
1535,169963.11.peg.1507,132
1536,169963.11.peg.1508,447
1537,169963.11.peg.1509,174
1538,169963.11.peg.1510,768
1539,169963.11.peg.1511,945
1540,169963.11.peg.1512,1134
1541,169963.11.peg.1513,1842
1542,169963.11.peg.1514,576
1543,169963.11.peg.1515,1038
1544,169963.11.peg.1516,1158
1545,169963.11.peg.1517,1029
1546,169963.11.peg.1518,438
1547,169963.11.peg.1519,1827
1548,169963.11.peg.1520,255
1549,169963.11.peg.1521,1032
1550,169963.11.peg.1522,2223
1551,169963.11.peg.1523,483
1552,169963.11.peg.1524,603
1553,169963.11.peg.1525,732
1554,169963.11.peg.1526,357
1555,169963.11.peg.1527,576
1556,169963.11.peg.1528,567
1557,169963.11.peg.1529,291
1558,169963.11.peg.1530,822
1559,169963.11.peg.1531,1101
1560,169963.11.peg.1532,522
1561,169963.11.peg.1533,1809
1562,169963.11.peg.1534,702
1563,169963.11.peg.1535,624
1564,169963.11.peg.1536,483
1565,169963.11.peg.1537,222
1566,169963.11.peg.1538,630
1567,169963.11.peg.1539,654
1568,169963.11.peg.1540,1071
1569,169963.11.peg.1541,627
1570,169963.11.peg.1542,303
1571,169963.11.peg.1543,408
1572,169963.11.peg.1544,273
1573,169963.11.peg.1545,2640
1574,169963.11.peg.1546,696
1575,169963.11.peg.1547,1506
1576,169963.11.peg.1548,687
1577,169963.11.peg.1549,1431
1578,169963.11.peg.1550,2397
1579,169963.11.peg.1551,669
1580,169963.11.peg.1552,741
1581,169963.11.peg.1553,1116
1582,169963.11.peg.1554,1149
1583,169963.11.peg.1555,1278
1584,169963.11.peg.1556,423
1585,169963.11.peg.1557,1206
1586,169963.11.peg.1558,366
1587,169963.11.peg.1559,381
1588,169963.11.peg.1560,1776
1589,169963.11.peg.1561,1278
1590,169963.11.peg.1562,1284
1591,169963.11.peg.1563,453
1592,169963.11.peg.1564,2217
1593,169963.11.peg.1565,522
1594,169963.11.peg.1566,2352
1595,169963.11.peg.1567,345
1596,169963.11.peg.1568,2265
1597,169963.11.peg.1569,291
1598,169963.11.peg.1570,330
1599,169963.11.peg.1571,1140
1600,169963.11.peg.1572,1029
1601,169963.11.peg.1573,1008
1602,169963.11.peg.1574,606
1603,169963.11.peg.1575,936
1604,169963.11.peg.1576,726
1605,169963.11.peg.1577,849
1606,169963.11.peg.1578,1290
1607,169963.11.peg.1579,1494
1608,169963.11.peg.1580,819
1609,169963.11.peg.1581,291
1610,169963.11.peg.1582,318
1611,169963.11.peg.1583,309
1612,169963.11.peg.1584,1362
1613,169963.11.peg.1585,801
1614,169963.11.peg.1586,678
1615,169963.11.peg.1587,519
1616,169963.11.peg.1588,888
1617,169963.11.peg.1589,1014
1618,169963.11.peg.1590,675
1619,169963.11.peg.1591,711
1620,169963.11.peg.1592,1290
1621,169963.11.peg.1593,2652
1622,169963.11.peg.1594,1290
1623,169963.11.peg.1595,975
1624,169963.11.peg.1596,723
1625,169963.11.peg.1597,930
1626,169963.11.peg.1598,1308
1627,169963.11.peg.1599,585
1628,169963.11.peg.1600,1923
1629,169963.11.peg.1601,924
1630,169963.11.peg.1602,1377
1631,169963.11.peg.1603,465
1632,169963.11.peg.1604,603
1633,169963.11.peg.1605,822
1634,169963.11.peg.1606,2628
1635,169963.11.peg.1607,1263
1636,169963.11.peg.1608,1122
1637,169963.11.peg.1609,462
1638,169963.11.peg.1610,378
1639,169963.11.peg.1611,1758
1640,169963.11.peg.1612,960
1641,169963.11.peg.1613,957
1642,169963.11.peg.1614,885
1643,169963.11.peg.1615,3327
1644,169963.11.peg.1616,936
1645,169963.11.peg.1617,1329
1646,169963.11.peg.1618,687
1647,169963.11.peg.1619,1098
1648,169963.11.peg.1620,1113
1649,169963.11.peg.1621,183
1650,169963.11.peg.1622,465
1651,169963.11.peg.1623,1218
1652,169963.11.peg.1624,999
1653,169963.11.peg.1625,498
1654,169963.11.peg.1626,537
1655,169963.11.peg.1627,1014
1656,169963.11.peg.1628,804
1657,169963.11.peg.1629,951
1658,169963.11.peg.1630,1161
1659,169963.11.peg.1631,753
1660,169963.11.peg.1632,1197
1661,169963.11.peg.1633,1032
1662,169963.11.peg.1634,1197
1663,169963.11.peg.1635,1185
1664,169963.11.peg.1636,1716
1665,169963.11.peg.1637,489
1666,169963.11.peg.1638,603
1667,169963.11.peg.1639,201
1668,169963.11.peg.1640,780
1669,169963.11.peg.1641,1290
1670,169963.11.peg.1642,1008
