tag,gc_ratio
169963.11.peg.876,0.407207207
169963.11.peg.877,0.380116959
169963.11.peg.878,0.38317757
169963.11.peg.879,0.397124888
169963.11.peg.880,0.401273885
169963.11.peg.881,0.387955182
169963.11.peg.882,0.376218324
169963.11.peg.883,0.387121212
169963.11.peg.884,0.371693122
169963.11.peg.885,0.396078431
169963.11.peg.886,0.399869537
169963.11.peg.887,0.406557377
169963.11.peg.888,0.383895131
169963.11.peg.889,0.410394265
169963.11.peg.890,0.424824056
169963.11.peg.891,0.265536723
169963.11.peg.892,0.3599182
169963.11.peg.893,0.32078853
169963.11.peg.894,0.356356356
169963.11.peg.895,0.352564103
169963.11.peg.896,0.403954802
169963.11.peg.897,0.401028278
169963.11.peg.898,0.363051015
169963.11.peg.899,0.348484848
169963.11.peg.900,0.348214286
169963.11.peg.901,0.404223228
169963.11.peg.902,0.396433471
169963.11.peg.903,0.432914046
169963.11.peg.904,0.393229167
169963.11.peg.905,0.376529878
169963.11.peg.906,0.36875
169963.11.peg.907,0.395445135
169963.11.peg.908,0.404471545
169963.11.peg.909,0.417391304
169963.11.peg.910,0.37535014
169963.11.peg.911,0.416440831
169963.11.peg.912,0.408602151
169963.11.peg.913,0.420289855
169963.11.peg.914,0.375149343
169963.11.peg.915,0.380952381
169963.11.peg.916,0.374695864
169963.11.peg.917,0.366169154
169963.11.peg.918,0.376811594
169963.11.peg.919,0.383966245
169963.11.peg.920,0.388461538
169963.11.peg.921,0.368333333
169963.11.peg.922,0.397190294
169963.11.peg.923,0.393480257
169963.11.peg.924,0.403846154
169963.11.peg.925,0.37037037
169963.11.peg.926,0.366412214
169963.11.peg.927,0.383061383
169963.11.peg.928,0.392156863
169963.11.peg.929,0.346456693
169963.11.peg.930,0.376296296
169963.11.peg.931,0.429718876
169963.11.peg.932,0.425925926
169963.11.peg.933,0.42962963
169963.11.peg.934,0.352682498
169963.11.peg.935,0.399491094
169963.11.peg.936,0.354166667
169963.11.peg.937,0.373015873
169963.11.peg.938,0.414514145
169963.11.peg.939,0.388548057
169963.11.peg.940,0.37254902
169963.11.peg.941,0.380614657
169963.11.peg.942,0.376068376
169963.11.peg.943,0.370523416
169963.11.peg.944,0.35597683
169963.11.peg.945,0.378498728
169963.11.peg.946,0.397694524
169963.11.peg.947,0.347619048
169963.11.peg.948,0.374592834
169963.11.peg.949,0.377637131
169963.11.peg.950,0.430555556
169963.11.peg.951,0.387992832
169963.11.peg.952,0.368340944
169963.11.peg.953,0.363404689
169963.11.peg.954,0.394230769
169963.11.peg.955,0.340807175
169963.11.peg.956,0.386612022
169963.11.peg.957,0.358433735
169963.11.peg.958,0.330033003
169963.11.peg.959,0.357594937
169963.11.peg.960,0.324786325
169963.11.peg.961,0.420822397
169963.11.peg.962,0.354901961
169963.11.peg.963,0.392712551
169963.11.peg.964,0.283950617
169963.11.peg.965,0.396514161
169963.11.peg.966,0.340026774
169963.11.peg.967,0.380062305
169963.11.peg.968,0.369120654
169963.11.peg.969,0.362679956
169963.11.peg.970,0.352441614
169963.11.peg.971,0.369636964
169963.11.peg.972,0.374005305
169963.11.peg.973,0.342105263
169963.11.peg.974,0.377668309
169963.11.peg.975,0.389855072
169963.11.peg.976,0.332378223
169963.11.peg.977,0.357777778
169963.11.peg.978,0.356447689
169963.11.peg.979,0.363834423
169963.11.peg.980,0.425438596
169963.11.peg.981,0.33968254
169963.11.peg.982,0.3321513
169963.11.peg.983,0.389770723
169963.11.peg.984,0.370212766
169963.11.peg.985,0.406639004
169963.11.peg.986,0.353219697
169963.11.peg.987,0.394939494
169963.11.peg.988,0.406682967
169963.11.peg.989,0.356630824
169963.11.peg.990,0.389071038
169963.11.peg.991,0.377289377
169963.11.peg.992,0.345299145
169963.11.peg.993,0.401709402
169963.11.peg.994,0.372197309
169963.11.peg.995,0.39245283
169963.11.peg.996,0.383838384
169963.11.peg.997,0.3878327
169963.11.peg.998,0.363921569
169963.11.peg.999,0.329113924
169963.11.peg.1000,0.356118143
169963.11.peg.1001,0.380952381
169963.11.peg.1002,0.292517007
169963.11.peg.1003,0.364444444
169963.11.peg.1004,0.412162162
169963.11.peg.1005,0.368
169963.11.peg.1006,0.38627451
169963.11.peg.1007,0.402614379
169963.11.peg.1008,0.389110226
169963.11.peg.1009,0.395663957
169963.11.peg.1010,0.380816714
169963.11.peg.1011,0.327083333
169963.11.peg.1012,0.331140351
169963.11.peg.1013,0.347319347
169963.11.peg.1014,0.362938596
169963.11.peg.1015,0.367251462
169963.11.peg.1016,0.404079031
169963.11.peg.1017,0.368544601
169963.11.peg.1018,0.395007342
169963.11.peg.1019,0.3984375
169963.11.peg.1020,0.389322917
169963.11.peg.1021,0.375
169963.11.peg.1022,0.346883469
169963.11.peg.1023,0.33624031
169963.11.peg.1024,0.377083333
169963.11.peg.1025,0.397241379
169963.11.peg.1026,0.347389558
169963.11.peg.1027,0.349747475
169963.11.peg.1028,0.357191547
169963.11.peg.1029,0.315555556
169963.11.peg.1030,0.393258427
169963.11.peg.1031,0.388598022
169963.11.peg.1032,0.332268371
169963.11.peg.1033,0.405342625
169963.11.peg.1034,0.391797557
169963.11.peg.1035,0.373873874
169963.11.peg.1036,0.341880342
169963.11.peg.1037,0.344370861
169963.11.peg.1038,0.381114903
169963.11.peg.1039,0.41068917
169963.11.peg.1040,0.396953405
169963.11.peg.1041,0.378684807
169963.11.peg.1042,0.389447236
169963.11.peg.1043,0.39811543
169963.11.peg.1044,0.380952381
169963.11.peg.1045,0.355691057
169963.11.peg.1046,0.399425287
169963.11.peg.1047,0.388316151
169963.11.peg.1048,0.380952381
169963.11.peg.1049,0.386213409
169963.11.peg.1050,0.386541471
169963.11.peg.1051,0.393939394
169963.11.peg.1052,0.350705755
169963.11.peg.1053,0.346244131
169963.11.peg.1054,0.354037267
169963.11.peg.1055,0.386690647
169963.11.peg.1056,0.357142857
169963.11.peg.1057,0.276041667
169963.11.peg.1058,0.385214008
169963.11.peg.1059,0.362487852
169963.11.peg.1060,0.38034188
169963.11.peg.1061,0.398787879
169963.11.peg.1062,0.398119122
169963.11.peg.1063,0.381830601
169963.11.peg.1064,0.369951535
169963.11.peg.1065,0.367298578
169963.11.peg.1066,0.348258706
169963.11.peg.1067,0.402061856
169963.11.peg.1068,0.375565611
169963.11.peg.1069,0.383928571
169963.11.peg.1070,0.387808042
169963.11.peg.1071,0.395424837
169963.11.peg.1072,0.372427984
169963.11.peg.1073,0.406619385
169963.11.peg.1074,0.381526104
169963.11.peg.1075,0.414078675
169963.11.peg.1076,0.39254386
169963.11.peg.1077,0.415132924
169963.11.peg.1078,0.379379379
169963.11.peg.1079,0.376576577
169963.11.peg.1080,0.394927536
169963.11.peg.1081,0.403225806
169963.11.peg.1082,0.41206544
169963.11.peg.1083,0.406727829
169963.11.peg.1084,0.418091168
169963.11.peg.1085,0.333333333
169963.11.peg.1086,0.327683616
169963.11.peg.1087,0.364779874
169963.11.peg.1088,0.380952381
169963.11.peg.1089,0.36346516
169963.11.peg.1090,0.351432881
169963.11.peg.1091,0.313199105
169963.11.peg.1092,0.344585091
169963.11.peg.1093,0.333333333
169963.11.peg.1094,0.35026455
169963.11.peg.1095,0.377235772
169963.11.peg.1096,0.397932817
169963.11.peg.1097,0.394779772
169963.11.peg.1098,0.329849013
169963.11.peg.1099,0.312757202
169963.11.peg.1100,0.358156028
169963.11.peg.1101,0.36159601
169963.11.peg.1102,0.391455972
169963.11.peg.1103,0.352222222
169963.11.peg.1104,0.319651741
169963.11.peg.1105,0.324351297
169963.11.peg.1106,0.365910413
169963.11.peg.1107,0.319715808
169963.11.peg.1108,0.351660939
169963.11.peg.1109,0.332284015
169963.11.peg.1110,0.323717949
169963.11.peg.1111,0.352941176
169963.11.peg.1112,0.361853832
169963.11.peg.1113,0.332320162
169963.11.peg.1114,0.333333333
169963.11.peg.1115,0.326807229
169963.11.peg.1116,0.323488045
169963.11.peg.1117,0.365497076
169963.11.peg.1118,0.32213609
169963.11.peg.1119,0.333333333
169963.11.peg.1120,0.331300813
169963.11.peg.1121,0.334319527
169963.11.peg.1122,0.393024816
169963.11.peg.1123,0.426666667
169963.11.peg.1124,0.401294498
169963.11.peg.1125,0.42962963
169963.11.peg.1126,0.43236246
169963.11.peg.1127,0.338320865
169963.11.peg.1128,0.338308458
169963.11.peg.1129,0.298701299
169963.11.peg.1130,0.319047619
169963.11.peg.1131,0.342278719
169963.11.peg.1132,0.297979798
169963.11.peg.1133,0.279761905
169963.11.peg.1134,0.340958606
169963.11.peg.1135,0.404549951
169963.11.peg.1136,0.388888889
169963.11.peg.1137,0.384332925
169963.11.peg.1138,0.395209581
169963.11.peg.1139,0.405405405
169963.11.peg.1140,0.394936709
169963.11.peg.1141,0.385438972
169963.11.peg.1142,0.399061033
169963.11.peg.1143,0.365079365
169963.11.peg.1144,0.35070306
169963.11.peg.1145,0.312661499
169963.11.peg.1146,0.330532213
169963.11.peg.1147,0.272727273
169963.11.peg.1148,0.286713287
169963.11.peg.1149,0.361702128
169963.11.peg.1150,0.260162602
169963.11.peg.1151,0.311904762
169963.11.peg.1152,0.282700422
169963.11.peg.1153,0.315068493
169963.11.peg.1154,0.379084967
169963.11.peg.1155,0.314606742
169963.11.peg.1156,0.364238411
169963.11.peg.1157,0.335526316
169963.11.peg.1158,0.413377193
169963.11.peg.1159,0.339837398
169963.11.peg.1160,0.334722222
169963.11.peg.1161,0.371794872
169963.11.peg.1162,0.382513661
169963.11.peg.1163,0.365695793
169963.11.peg.1164,0.310344828
169963.11.peg.1165,0.328981723
169963.11.peg.1166,0.275
169963.11.peg.1167,0.387037037
169963.11.peg.1168,0.310344828
169963.11.peg.1169,0.392670157
169963.11.peg.1170,0.341666667
169963.11.peg.1171,0.419117647
169963.11.peg.1172,0.408333333
169963.11.peg.1173,0.404129794
169963.11.peg.1174,0.409009009
169963.11.peg.1175,0.364672365
169963.11.peg.1176,0.391203704
169963.11.peg.1177,0.430666667
169963.11.peg.1178,0.426523297
169963.11.peg.1179,0.416331995
169963.11.peg.1180,0.387152778
169963.11.peg.1181,0.381920904
169963.11.peg.1182,0.472222222
169963.11.peg.1183,0.419154229
169963.11.peg.1184,0.411411411
169963.11.peg.1185,0.396969697
169963.11.peg.1186,0.385964912
169963.11.peg.1187,0.428336079
169963.11.peg.1188,0.390804598
169963.11.peg.1189,0.426940639
169963.11.peg.1190,0.438405797
169963.11.peg.1191,0.397798742
169963.11.peg.1192,0.439285714
169963.11.peg.1193,0.395833333
169963.11.peg.1194,0.40530303
169963.11.peg.1195,0.41064257
169963.11.peg.1196,0.404255319
169963.11.peg.1197,0.416443253
169963.11.peg.1198,0.408510638
169963.11.peg.1199,0.401172529
169963.11.peg.1200,0.401473297
169963.11.peg.1201,0.407673861
169963.11.peg.1202,0.383333333
169963.11.peg.1203,0.403141361
169963.11.peg.1204,0.374485597
169963.11.peg.1205,0.398734177
169963.11.peg.1206,0.405860806
169963.11.peg.1207,0.387755102
169963.11.peg.1208,0.415902141
169963.11.peg.1209,0.373563218
169963.11.peg.1210,0.396303901
169963.11.peg.1211,0.473684211
169963.11.peg.1212,0.358465608
169963.11.peg.1213,0.38317757
169963.11.peg.1214,0.372134039
169963.11.peg.1215,0.451851852
169963.11.peg.1216,0.392638037
169963.11.peg.1217,0.39483066
169963.11.peg.1218,0.36036036
169963.11.peg.1219,0.318181818
169963.11.peg.1220,0.317028986
169963.11.peg.1221,0.4
169963.11.peg.1222,0.422369389
169963.11.peg.1223,0.411392405
169963.11.peg.1224,0.383886256
169963.11.peg.1225,0.426024955
169963.11.peg.1226,0.35678392
169963.11.peg.1227,0.38245614
169963.11.peg.1228,0.408
169963.11.peg.1229,0.418604651
169963.11.peg.1230,0.407713499
169963.11.peg.1231,0.394422311
169963.11.peg.1232,0.399460189
169963.11.peg.1233,0.388040712
169963.11.peg.1234,0.379746835
169963.11.peg.1235,0.412244898
169963.11.peg.1236,0.383838384
169963.11.peg.1237,0.356932153
169963.11.peg.1238,0.385377943
169963.11.peg.1239,0.412760417
169963.11.peg.1240,0.405643739
169963.11.peg.1241,0.382478632
169963.11.peg.1242,0.362222222
169963.11.peg.1243,0.342749529
169963.11.peg.1244,0.375
169963.11.peg.1245,0.34057971
169963.11.peg.1246,0.37008872
169963.11.peg.1247,0.380670611
169963.11.peg.1248,0.40462963
169963.11.peg.1249,0.395256917
169963.11.peg.1250,0.377777778
169963.11.peg.1251,0.416666667
169963.11.peg.1252,0.399810066
169963.11.peg.1253,0.413449564
169963.11.peg.1254,0.387464387
169963.11.peg.1255,0.365288772
169963.11.peg.1256,0.3598234
169963.11.peg.1257,0.405810684
169963.11.peg.1258,0.373333333
169963.11.peg.1259,0.404761905
169963.11.peg.1260,0.397727273
169963.11.peg.1261,0.349907919
169963.11.peg.1262,0.394045534
169963.11.peg.1263,0.400763359
169963.11.peg.1264,0.407051282
169963.11.peg.1265,0.396247241
169963.11.peg.1266,0.404115226
169963.11.peg.1267,0.368312757
169963.11.peg.1268,0.254385965
169963.11.peg.1269,0.399500624
169963.11.peg.1270,0.425702811
169963.11.peg.1271,0.400326797
169963.11.peg.1272,0.432380952
169963.11.peg.1273,0.383370125
169963.11.peg.1274,0.377104377
169963.11.peg.1275,0.37254902
169963.11.peg.1276,0.378333333
169963.11.peg.1277,0.379310345
169963.11.peg.1278,0.370134466
169963.11.peg.1279,0.310606061
169963.11.peg.1280,0.35639413
169963.11.peg.1281,0.329268293
169963.11.peg.1282,0.369817579
169963.11.peg.1283,0.316666667
169963.11.peg.1284,0.312820513
169963.11.peg.1285,0.351001178
169963.11.peg.1286,0.296296296
169963.11.peg.1287,0.282608696
169963.11.peg.1288,0.369747899
169963.11.peg.1289,0.389799636
169963.11.peg.1290,0.397306397
169963.11.peg.1291,0.346578366
169963.11.peg.1292,0.31827957
169963.11.peg.1293,0.380021716
169963.11.peg.1294,0.376602564
169963.11.peg.1295,0.364620939
169963.11.peg.1296,0.365789474
169963.11.peg.1297,0.338383838
169963.11.peg.1298,0.347222222
169963.11.peg.1299,0.352059925
169963.11.peg.1300,0.333333333
169963.11.peg.1301,0.348242812
169963.11.peg.1302,0.377725857
169963.11.peg.1303,0.372222222
169963.11.peg.1304,0.350970018
169963.11.peg.1305,0.392982456
169963.11.peg.1306,0.364066194
169963.11.peg.1307,0.376157407
169963.11.peg.1308,0.36259542
169963.11.peg.1309,0.3728223
169963.11.peg.1310,0.377104377
169963.11.peg.1311,0.4
169963.11.peg.1312,0.373200443
169963.11.peg.1313,0.407407407
169963.11.peg.1314,0.370212766
169963.11.peg.1315,0.369230769
169963.11.peg.1316,0.376190476
169963.11.peg.1317,0.371794872
169963.11.peg.1318,0.373424971
169963.11.peg.1319,0.395309883
169963.11.peg.1320,0.379901961
169963.11.peg.1321,0.418537709
169963.11.peg.1322,0.380487805
169963.11.peg.1323,0.384615385
169963.11.peg.1324,0.333910035
169963.11.peg.1325,0.355592654
169963.11.peg.1326,0.367041199
169963.11.peg.1327,0.379113019
169963.11.peg.1328,0.379844961
169963.11.peg.1329,0.381263617
169963.11.peg.1330,0.363247863
169963.11.peg.1331,0.37254902
169963.11.peg.1332,0.392828036
169963.11.peg.1333,0.257309942
169963.11.peg.1334,0.387533875
169963.11.peg.1335,0.385018727
169963.11.peg.1336,0.367816092
169963.11.peg.1337,0.373563218
169963.11.peg.1338,0.375609756
169963.11.peg.1339,0.375757576
169963.11.peg.1340,0.328947368
169963.11.peg.1341,0.395488722
169963.11.peg.1342,0.302564103
169963.11.peg.1343,0.345833333
169963.11.peg.1344,0.289442467
169963.11.peg.1345,0.396174863
169963.11.peg.1346,0.376725838
169963.11.peg.1347,0.354022989
169963.11.peg.1348,0.318302387
169963.11.peg.1349,0.288
169963.11.peg.1350,0.401920439
169963.11.peg.1351,0.358422939
169963.11.peg.1352,0.388451444
169963.11.peg.1353,0.342205323
169963.11.peg.1354,0.394575678
169963.11.peg.1355,0.385589865
169963.11.peg.1356,0.391329818
169963.11.peg.1357,0.387312572
169963.11.peg.1358,0.395299145
169963.11.peg.1359,0.403038427
169963.11.peg.1360,0.4
169963.11.peg.1361,0.386666667
169963.11.peg.1362,0.397008547
169963.11.peg.1363,0.401433692
169963.11.peg.1364,0.394202899
169963.11.peg.1365,0.389071038
169963.11.peg.1366,0.389417989
169963.11.peg.1367,0.377777778
169963.11.peg.1368,0.395488029
169963.11.peg.1369,0.384245917
169963.11.peg.1370,0.333333333
169963.11.peg.1371,0.330532213
169963.11.peg.1372,0.346666667
169963.11.peg.1373,0.338888889
169963.11.peg.1374,0.363872645
169963.11.peg.1375,0.262910798
169963.11.peg.1376,0.381836945
169963.11.peg.1377,0.315934066
169963.11.peg.1378,0.311320755
169963.11.peg.1379,0.326923077
169963.11.peg.1380,0.312820513
169963.11.peg.1381,0.305361305
169963.11.peg.1382,0.342592593
169963.11.peg.1383,0.320736434
169963.11.peg.1384,0.375366569
169963.11.peg.1385,0.380165289
169963.11.peg.1386,0.383815887
169963.11.peg.1387,0.388548057
169963.11.peg.1388,0.354330709
169963.11.peg.1389,0.347985348
169963.11.peg.1390,0.374741201
169963.11.peg.1391,0.357815443
169963.11.peg.1392,0.374551971
169963.11.peg.1393,0.386752137
169963.11.peg.1394,0.397069597
169963.11.peg.1395,0.379901961
169963.11.peg.1396,0.34625323
169963.11.peg.1397,0.370760234
169963.11.peg.1398,0.393067847
169963.11.peg.1399,0.368421053
169963.11.peg.1400,0.382086168
169963.11.peg.1401,0.432835821
169963.11.peg.1402,0.404601571
169963.11.peg.1403,0.39030303
169963.11.peg.1404,0.351111111
169963.11.peg.1405,0.378841608
169963.11.peg.1406,0.384083045
169963.11.peg.1407,0.401685393
169963.11.peg.1408,0.403361345
169963.11.peg.1409,0.417670683
169963.11.peg.1410,0.424796748
169963.11.peg.1411,0.396482814
169963.11.peg.1412,0.28125
169963.11.peg.1413,0.369763206
169963.11.peg.1414,0.404510218
169963.11.peg.1415,0.396475771
169963.11.peg.1416,0.360192837
169963.11.peg.1417,0.357487923
169963.11.peg.1418,0.354609929
169963.11.peg.1419,0.368794326
169963.11.peg.1420,0.382183908
169963.11.peg.1421,0.391829155
169963.11.peg.1422,0.388541667
169963.11.peg.1423,0.383708467
169963.11.peg.1424,0.385664028
169963.11.peg.1425,0.372619048
169963.11.peg.1426,0.382681564
169963.11.peg.1427,0.389937107
169963.11.peg.1428,0.393162393
169963.11.peg.1429,0.418506835
169963.11.peg.1430,0.350348028
169963.11.peg.1431,0.364413364
169963.11.peg.1432,0.37568306
169963.11.peg.1433,0.36344086
169963.11.peg.1434,0.357512953
169963.11.peg.1435,0.369477912
169963.11.peg.1436,0.357142857
169963.11.peg.1437,0.392550143
169963.11.peg.1438,0.413947537
169963.11.peg.1439,0.385542169
169963.11.peg.1440,0.405472637
169963.11.peg.1441,0.374655647
169963.11.peg.1442,0.390243902
169963.11.peg.1443,0.38316722
169963.11.peg.1444,0.378870674
169963.11.peg.1445,0.390604027
169963.11.peg.1446,0.378848728
169963.11.peg.1447,0.322033898
169963.11.peg.1448,0.370184255
169963.11.peg.1449,0.289617486
169963.11.peg.1450,0.350877193
169963.11.peg.1451,0.303370787
169963.11.peg.1452,0.35
169963.11.peg.1453,0.399145299
169963.11.peg.1454,0.376178235
169963.11.peg.1455,0.356666667
169963.11.peg.1456,0.361445783
169963.11.peg.1457,0.379038613
169963.11.peg.1458,0.32177264
169963.11.peg.1459,0.384615385
169963.11.peg.1460,0.397163121
169963.11.peg.1461,0.36369637
169963.11.peg.1462,0.323706378
169963.11.peg.1463,0.380103935
169963.11.peg.1464,0.40922619
169963.11.peg.1465,0.368932039
169963.11.peg.1466,0.404870624
169963.11.peg.1467,0.379396985
169963.11.peg.1468,0.40285205
169963.11.peg.1469,0.34375
169963.11.peg.1470,0.370786517
169963.11.peg.1471,0.344086022
169963.11.peg.1472,0.384787472
169963.11.peg.1473,0.365107914
169963.11.peg.1474,0.382086168
169963.11.peg.1475,0.388613861
169963.11.peg.1476,0.388888889
169963.11.peg.1477,0.380886427
169963.11.peg.1478,0.403940887
169963.11.peg.1479,0.349563046
169963.11.peg.1480,0.391147245
169963.11.peg.1481,0.368644068
169963.11.peg.1482,0.351681957
169963.11.peg.1483,0.336723164
169963.11.peg.1484,0.349765258
169963.11.peg.1485,0.340159272
169963.11.peg.1486,0.38372093
169963.11.peg.1487,0.378640777
169963.11.peg.1488,0.39261745
169963.11.peg.1489,0.377675841
169963.11.peg.1490,0.397590361
169963.11.peg.1491,0.360071301
169963.11.peg.1492,0.371742112
169963.11.peg.1493,0.401777778
169963.11.peg.1494,0.374269006
169963.11.peg.1495,0.376417234
169963.11.peg.1496,0.375757576
169963.11.peg.1497,0.369134011
